DateTime,RATE A,RATE B,RATE C,Total
2020-12-01 00:45:00,,58.91,,58.91
2020-12-01 01:00:00,,61.14,,61.14
2020-12-01 01:15:00,,60.3,,60.3
2020-12-01 01:30:00,,58.07,,58.07
2020-12-01 01:45:00,,59.05,,59.05
2020-12-01 02:00:00,,56.72,,56.72
2020-12-01 02:15:00,,56.5,,56.5
2020-12-01 02:30:00,,56.2,,56.2
2020-12-01 02:45:00,,56.97,,56.97
2020-12-01 03:00:00,,56.94,,56.94
2020-12-01 03:15:00,,54.09,,54.09
2020-12-01 03:30:00,,54.81,,54.81
2020-12-01 03:45:00,,54.01,,54.01
2020-12-01 04:00:00,,53.03,,53.03
2020-12-01 04:15:00,,53.59,,53.59
2020-12-01 04:30:00,,52.74,,52.74
2020-12-01 04:45:00,,52.6,,52.6
2020-12-01 05:00:00,,53.94,,53.94
2020-12-01 05:15:00,,53.29,,53.29
2020-12-01 05:30:00,,55.16,,55.16
2020-12-01 05:45:00,,54.11,,54.11
2020-12-01 06:00:00,,54.72,,54.72
2020-12-01 06:15:00,,53.87,,53.87
2020-12-01 06:30:00,,51.35,,51.35
2020-12-01 06:45:00,,53.95,,53.95
2020-12-01 07:00:00,,55.66,,55.66
2020-12-01 07:15:00,,58.93,,58.93
2020-12-01 07:30:00,,72.96,,72.96
2020-12-01 07:45:00,,70.51,,70.51
2020-12-01 08:00:00,,82.44,,82.44
2020-12-01 08:15:00,,90.45,,90.45
2020-12-01 08:30:00,,112.98,,112.98
2020-12-01 08:45:00,,152.81,,152.81
2020-12-01 09:00:00,,176.6,,176.6
2020-12-01 09:15:00,190.07,,,190.07
2020-12-01 09:30:00,198.08,,,198.08
2020-12-01 09:45:00,189.44,,,189.44
2020-12-01 10:00:00,183.41,,,183.41
2020-12-01 10:15:00,188.61,,,188.61
2020-12-01 10:30:00,180.82,,,180.82
2020-12-01 10:45:00,191.67,,,191.67
2020-12-01 11:00:00,185.44,,,185.44
2020-12-01 11:15:00,178.81,,,178.81
2020-12-01 11:30:00,176.76,,,176.76
2020-12-01 11:45:00,173.74,,,173.74
2020-12-01 12:00:00,179.89,,,179.89
2020-12-01 12:15:00,188.84,,,188.84
2020-12-01 12:30:00,191.93,,,191.93
2020-12-01 12:45:00,207.61,,,207.61
2020-12-01 13:00:00,228.0,,,228.0
2020-12-01 13:15:00,252.18,,,252.18
2020-12-01 13:30:00,248.58,,,248.58
2020-12-01 13:45:00,256.76,,,256.76
2020-12-01 14:00:00,256.64,,,256.64
2020-12-01 14:15:00,258.05,,,258.05
2020-12-01 14:30:00,259.81,,,259.81
2020-12-01 14:45:00,264.76,,,264.76
2020-12-01 15:00:00,264.34,,,264.34
2020-12-01 15:15:00,257.68,,,257.68
2020-12-01 15:30:00,261.19,,,261.19
2020-12-01 15:45:00,258.06,,,258.06
2020-12-01 16:00:00,250.11,,,250.11
2020-12-01 16:15:00,232.5,,,232.5
2020-12-01 16:30:00,211.78,,,211.78
2020-12-01 16:45:00,183.79,,,183.79
2020-12-01 17:00:00,158.73,,,158.73
2020-12-01 17:15:00,138.68,,,138.68
2020-12-01 17:30:00,126.01,,,126.01
2020-12-01 17:45:00,106.55,,,106.55
2020-12-01 18:00:00,99.31,,,99.31
2020-12-01 18:15:00,99.46,,,99.46
2020-12-01 18:30:00,99.56,,,99.56
2020-12-01 18:45:00,99.24,,,99.24
2020-12-01 19:00:00,96.95,,,96.95
2020-12-01 19:15:00,93.31,,,93.31
2020-12-01 19:30:00,92.23,,,92.23
2020-12-01 19:45:00,87.87,,,87.87
2020-12-01 20:00:00,75.15,,,75.15
2020-12-01 20:15:00,71.38,,,71.38
2020-12-01 20:30:00,70.1,,,70.1
2020-12-01 20:45:00,72.26,,,72.26
2020-12-01 21:00:00,71.08,,,71.08
2020-12-01 21:15:00,71.4,,,71.4
2020-12-01 21:30:00,71.77,,,71.77
2020-12-01 21:45:00,72.31,,,72.31
2020-12-01 22:00:00,72.74,,,72.74
2020-12-01 22:15:00,,70.1,,70.1
2020-12-01 22:30:00,,68.94,,68.94
2020-12-01 22:45:00,,70.78,,70.78
2020-12-01 23:00:00,,65.37,,65.37
2020-12-01 23:15:00,,66.09,,66.09
2020-12-01 23:30:00,,64.08,,64.08
2020-12-01 23:45:00,,62.91,,62.91
2020-12-02 00:15:00,,60.77,,60.77
2020-12-02 00:30:00,,58.85,,58.85
2020-12-02 00:45:00,,57.54,,57.54
2020-12-02 01:00:00,,56.8,,56.8
2020-12-02 01:15:00,,56.29,,56.29
2020-12-02 01:30:00,,56.32,,56.32
2020-12-02 01:45:00,,56.86,,56.86
2020-12-02 02:00:00,,55.5,,55.5
2020-12-02 02:15:00,,55.44,,55.44
2020-12-02 02:30:00,,54.94,,54.94
2020-12-02 02:45:00,,54.2,,54.2
2020-12-02 03:00:00,,53.56,,53.56
2020-12-02 03:15:00,,53.38,,53.38
2020-12-02 03:30:00,,54.5,,54.5
2020-12-02 03:45:00,,55.22,,55.22
2020-12-02 04:00:00,,52.75,,52.75
2020-12-02 04:15:00,,53.64,,53.64
2020-12-02 04:30:00,,53.54,,53.54
2020-12-02 04:45:00,,52.79,,52.79
