DateTime,RATE A,RATE B,RATE C,Total
2020-09-01 00:45:00,,69.92,,69.92
2020-09-01 01:00:00,,69.83,,69.83
2020-09-01 01:15:00,,68.78,,68.78
2020-09-01 01:30:00,,70.19,,70.19
2020-09-01 01:45:00,,67.9,,67.9
2020-09-01 02:00:00,,67.89,,67.89
2020-09-01 02:15:00,,66.63,,66.63
2020-09-01 02:30:00,,66.91,,66.91
2020-09-01 02:45:00,,65.77,,65.77
2020-09-01 03:00:00,,66.47,,66.47
2020-09-01 03:15:00,,64.63,,64.63
2020-09-01 03:30:00,,65.11,,65.11
2020-09-01 03:45:00,,64.57,,64.57
2020-09-01 04:00:00,,63.86,,63.86
2020-09-01 04:15:00,,65.08,,65.08
2020-09-01 04:30:00,,63.97,,63.97
2020-09-01 04:45:00,,63.65,,63.65
2020-09-01 05:00:00,,63.62,,63.62
2020-09-01 05:15:00,,63.43,,63.43
2020-09-01 05:30:00,,62.29,,62.29
2020-09-01 05:45:00,,62.96,,62.96
2020-09-01 06:00:00,,57.5,,57.5
2020-09-01 06:15:00,,56.48,,56.48
2020-09-01 06:30:00,,58.0,,58.0
2020-09-01 06:45:00,,58.22,,58.22
2020-09-01 07:00:00,,61.34,,61.34
2020-09-01 07:15:00,,69.43,,69.43
2020-09-01 07:30:00,,82.21,,82.21
2020-09-01 07:45:00,,102.67,,102.67
2020-09-01 08:00:00,,122.79,,122.79
2020-09-01 08:15:00,,143.07,,143.07
2020-09-01 08:30:00,,175.27,,175.27
2020-09-01 08:45:00,,211.2,,211.2
2020-09-01 09:00:00,,221.62,,221.62
2020-09-01 09:15:00,226.01,,,226.01
2020-09-01 09:30:00,239.14,,,239.14
2020-09-01 09:45:00,238.4,,,238.4
2020-09-01 10:00:00,241.2,,,241.2
2020-09-01 10:15:00,249.34,,,249.34
2020-09-01 10:30:00,277.46,,,277.46
2020-09-01 10:45:00,279.6,,,279.6
2020-09-01 11:00:00,256.96,,,256.96
2020-09-01 11:15:00,249.81,,,249.81
2020-09-01 11:30:00,265.95,,,265.95
2020-09-01 11:45:00,270.83,,,270.83
2020-09-01 12:00:00,292.83,,,292.83
2020-09-01 12:15:00,301.58,,,301.58
2020-09-01 12:30:00,299.63,,,299.63
2020-09-01 12:45:00,294.06,,,294.06
2020-09-01 13:00:00,289.49,,,289.49
2020-09-01 13:15:00,303.44,,,303.44
2020-09-01 13:30:00,322.08,,,322.08
2020-09-01 13:45:00,330.45,,,330.45
2020-09-01 14:00:00,327.72,,,327.72
2020-09-01 14:15:00,330.75,,,330.75
2020-09-01 14:30:00,333.3,,,333.3
2020-09-01 14:45:00,329.71,,,329.71
2020-09-01 15:00:00,324.77,,,324.77
2020-09-01 15:15:00,323.75,,,323.75
2020-09-01 15:30:00,323.14,,,323.14
2020-09-01 15:45:00,323.8,,,323.8
2020-09-01 16:00:00,314.61,,,314.61
2020-09-01 16:15:00,310.74,,,310.74
2020-09-01 16:30:00,278.72,,,278.72
2020-09-01 16:45:00,252.9,,,252.9
2020-09-01 17:00:00,230.99,,,230.99
2020-09-01 17:15:00,208.79,,,208.79
2020-09-01 17:30:00,178.74,,,178.74
2020-09-01 17:45:00,162.29,,,162.29
2020-09-01 18:00:00,142.56,,,142.56
2020-09-01 18:15:00,124.93,,,124.93
2020-09-01 18:30:00,124.4,,,124.4
2020-09-01 18:45:00,123.72,,,123.72
2020-09-01 19:00:00,122.12,,,122.12
