DateTime,RATE A,RATE B,RATE C,Total
2020-03-01 00:45:00,,,66.02,66.02
2020-03-01 01:00:00,,,63.4,63.4
2020-03-01 01:15:00,,,63.05,63.05
2020-03-01 01:30:00,,,63.94,63.94
2020-03-01 01:45:00,,,62.43,62.43
2020-03-01 02:00:00,,,62.22,62.22
2020-03-01 02:15:00,,,61.62,61.62
2020-03-01 02:30:00,,,61.13,61.13
2020-03-01 02:45:00,,,60.9,60.9
2020-03-01 03:00:00,,,61.44,61.44
2020-03-01 03:15:00,,,60.37,60.37
2020-03-01 03:30:00,,,60.23,60.23
2020-03-01 03:45:00,,,59.56,59.56
2020-03-01 04:00:00,,,60.07,60.07
2020-03-01 04:15:00,,,59.7,59.7
2020-03-01 04:30:00,,,58.19,58.19
2020-03-01 04:45:00,,,57.22,57.22
2020-03-01 05:00:00,,,56.95,56.95
2020-03-01 05:15:00,,,57.87,57.87
2020-03-01 05:30:00,,,57.14,57.14
2020-03-01 05:45:00,,,57.34,57.34
2020-03-01 06:00:00,,,58.09,58.09
2020-03-01 06:15:00,,,57.76,57.76
2020-03-01 06:30:00,,,57.53,57.53
2020-03-01 06:45:00,,,52.92,52.92
2020-03-01 07:00:00,,,52.34,52.34
2020-03-01 07:15:00,,,49.28,49.28
2020-03-01 07:30:00,,,47.67,47.67
2020-03-01 07:45:00,,,46.5,46.5
2020-03-01 08:00:00,,,44.26,44.26
2020-03-01 08:15:00,,,39.85,39.85
2020-03-01 08:30:00,,,42.72,42.72
2020-03-01 08:45:00,,,42.28,42.28
2020-03-01 09:00:00,,,42.9,42.9
2020-03-01 09:15:00,,,45.17,45.17
2020-03-01 09:30:00,,,47.79,47.79
2020-03-01 09:45:00,,,56.16,56.16
2020-03-01 10:00:00,,,45.95,45.95
2020-03-01 10:15:00,,,48.31,48.31
2020-03-01 10:30:00,,,52.76,52.76
2020-03-01 10:45:00,,,51.77,51.77
2020-03-01 11:00:00,,,51.59,51.59
2020-03-01 11:15:00,,,56.11,56.11
2020-03-01 11:30:00,,,53.74,53.74
2020-03-01 11:45:00,,,50.1,50.1
