DateTime,RATE A,RATE B,RATE C,Total
2020-08-01 00:45:00,,,77.05,77.05
2020-08-01 01:00:00,,,77.1,77.1
2020-08-01 01:15:00,,,76.34,76.34
2020-08-01 01:30:00,,,75.53,75.53
2020-08-01 01:45:00,,,72.46,72.46
2020-08-01 02:00:00,,,73.33,73.33
2020-08-01 02:15:00,,,72.14,72.14
2020-08-01 02:30:00,,,72.58,72.58
2020-08-01 02:45:00,,,72.69,72.69
2020-08-01 03:00:00,,,70.88,70.88
2020-08-01 03:15:00,,,70.79,70.79
2020-08-01 03:30:00,,,70.53,70.53
2020-08-01 03:45:00,,,69.93,69.93
2020-08-01 04:00:00,,,69.26,69.26
2020-08-01 04:15:00,,,68.94,68.94
2020-08-01 04:30:00,,,68.52,68.52
2020-08-01 04:45:00,,,67.89,67.89
2020-08-01 05:00:00,,,67.55,67.55
2020-08-01 05:15:00,,,66.26,66.26
2020-08-01 05:30:00,,,65.86,65.86
2020-08-01 05:45:00,,,66.08,66.08
2020-08-01 06:00:00,,,62.37,62.37
2020-08-01 06:15:00,,,58.57,58.57
2020-08-01 06:30:00,,,57.85,57.85
2020-08-01 06:45:00,,,58.06,58.06
2020-08-01 07:00:00,,,56.63,56.63
2020-08-01 07:15:00,,,62.48,62.48
2020-08-01 07:30:00,,,67.35,67.35
2020-08-01 07:45:00,,,63.09,63.09
2020-08-01 08:00:00,,,53.79,53.79
2020-08-01 08:15:00,,,53.95,53.95
2020-08-01 08:30:00,,,56.18,56.18
2020-08-01 08:45:00,,,72.5,72.5
2020-08-01 09:00:00,,,82.76,82.76
2020-08-01 09:15:00,,,58.79,58.79
2020-08-01 09:30:00,,,65.68,65.68
2020-08-01 09:45:00,,,50.65,50.65
2020-08-01 10:00:00,,,67.6,67.6
2020-08-01 10:15:00,,,72.62,72.62
2020-08-01 10:30:00,,,88.02,88.02
2020-08-01 10:45:00,,,104.89,104.89
2020-08-01 11:00:00,,,111.41,111.41
2020-08-01 11:15:00,,,98.49,98.49
2020-08-01 11:30:00,,,132.46,132.46
2020-08-01 11:45:00,,,116.98,116.98
2020-08-01 12:00:00,,,116.02,116.02
2020-08-01 12:15:00,,,127.1,127.1
2020-08-01 12:30:00,,,109.61,109.61
2020-08-01 12:45:00,,,120.23,120.23
2020-08-01 13:00:00,,,100.23,100.23
2020-08-01 13:15:00,,,110.03,110.03
2020-08-01 13:30:00,,,134.24,134.24
2020-08-01 13:45:00,,,118.15,118.15
2020-08-01 14:00:00,,,110.96,110.96
2020-08-01 14:15:00,,,116.69,116.69
2020-08-01 14:30:00,,,117.76,117.76
2020-08-01 14:45:00,,,145.65,145.65
2020-08-01 15:00:00,,,155.81,155.81
2020-08-01 15:15:00,,,155.87,155.87
2020-08-01 15:30:00,,,158.68,158.68
2020-08-01 15:45:00,,,149.01,149.01
2020-08-01 16:00:00,,,137.02,137.02
2020-08-01 16:15:00,,,134.64,134.64
2020-08-01 16:30:00,,,133.01,133.01
2020-08-01 16:45:00,,,128.72,128.72
2020-08-01 17:00:00,,,136.1,136.1
2020-08-01 17:15:00,,,125.08,125.08
2020-08-01 17:30:00,,,107.93,107.93
2020-08-01 17:45:00,,,86.68,86.68
2020-08-01 18:00:00,,,83.6,83.6
2020-08-01 18:15:00,,,81.5,81.5
2020-08-01 18:30:00,,,83.63,83.63
2020-08-01 18:45:00,,,85.06,85.06
2020-08-01 19:00:00,,,85.73,85.73
2020-08-01 19:15:00,,,90.64,90.64
2020-08-01 19:30:00,,,90.27,90.27
2020-08-01 19:45:00,,,89.25,89.25
2020-08-01 20:00:00,,,83.94,83.94
2020-08-01 20:15:00,,,79.73,79.73
2020-08-01 20:30:00,,,80.69,80.69
2020-08-01 20:45:00,,,82.69,82.69
2020-08-01 21:00:00,,,81.26,81.26
2020-08-01 21:15:00,,,81.41,81.41
2020-08-01 21:30:00,,,81.61,81.61
2020-08-01 21:45:00,,,79.53,79.53
2020-08-01 22:00:00,,,80.76,80.76
2020-08-01 22:15:00,,,80.46,80.46
2020-08-01 22:30:00,,,78.68,78.68
2020-08-01 22:45:00,,,76.8,76.8
2020-08-01 23:00:00,,,76.09,76.09
2020-08-01 23:15:00,,,73.62,73.62
2020-08-01 23:30:00,,,74.27,74.27
2020-08-01 23:45:00,,,72.23,72.23
2020-08-02 00:15:00,,,71.3,71.3
2020-08-02 00:30:00,,,71.58,71.58
2020-08-02 00:45:00,,,70.82,70.82
2020-08-02 01:00:00,,,70.26,70.26
2020-08-02 01:15:00,,,69.15,69.15
2020-08-02 01:30:00,,,68.61,68.61
2020-08-02 01:45:00,,,66.63,66.63
2020-08-02 02:00:00,,,67.6,67.6
2020-08-02 02:15:00,,,66.8,66.8
2020-08-02 02:30:00,,,66.38,66.38
2020-08-02 02:45:00,,,65.96,65.96
2020-08-02 03:00:00,,,65.43,65.43
2020-08-02 03:15:00,,,64.46,64.46
2020-08-02 03:30:00,,,64.76,64.76
2020-08-02 03:45:00,,,64.07,64.07
2020-08-02 04:00:00,,,64.78,64.78
2020-08-02 04:15:00,,,64.51,64.51
2020-08-02 04:30:00,,,64.08,64.08
2020-08-02 04:45:00,,,64.12,64.12
2020-08-02 05:00:00,,,62.65,62.65
2020-08-02 05:15:00,,,63.19,63.19
2020-08-02 05:30:00,,,62.37,62.37
2020-08-02 05:45:00,,,61.77,61.77
2020-08-02 06:00:00,,,58.94,58.94
2020-08-02 06:15:00,,,52.51,52.51
2020-08-02 06:30:00,,,51.59,51.59
2020-08-02 06:45:00,,,51.21,51.21
2020-08-02 07:00:00,,,52.0,52.0
2020-08-02 07:15:00,,,51.34,51.34
2020-08-02 07:30:00,,,86.84,86.84
2020-08-02 07:45:00,,,92.55,92.55
2020-08-02 08:00:00,,,99.79,99.79
2020-08-02 08:15:00,,,110.56,110.56
2020-08-02 08:30:00,,,113.3,113.3
2020-08-02 08:45:00,,,111.23,111.23
2020-08-02 09:00:00,,,110.13,110.13
2020-08-02 09:15:00,,,111.6,111.6
2020-08-02 09:30:00,,,115.8,115.8
2020-08-02 09:45:00,,,117.13,117.13
2020-08-02 10:00:00,,,114.14,114.14
2020-08-02 10:15:00,,,116.09,116.09
2020-08-02 10:30:00,,,109.06,109.06
2020-08-02 10:45:00,,,107.74,107.74
2020-08-02 11:00:00,,,105.28,105.28
2020-08-02 11:15:00,,,100.72,100.72
2020-08-02 11:30:00,,,111.08,111.08
2020-08-02 11:45:00,,,119.14,119.14
2020-08-02 12:00:00,,,110.12,110.12
2020-08-02 12:15:00,,,106.7,106.7
2020-08-02 12:30:00,,,120.42,120.42
2020-08-02 12:45:00,,,120.71,120.71
2020-08-02 13:00:00,,,127.36,127.36
2020-08-02 13:15:00,,,128.16,128.16
2020-08-02 13:30:00,,,122.41,122.41
2020-08-02 13:45:00,,,127.19,127.19
2020-08-02 14:00:00,,,126.13,126.13
2020-08-02 14:15:00,,,126.79,126.79
2020-08-02 14:30:00,,,130.58,130.58
2020-08-02 14:45:00,,,112.52,112.52
2020-08-02 15:00:00,,,101.66,101.66
2020-08-02 15:15:00,,,98.74,98.74
2020-08-02 15:30:00,,,104.08,104.08
2020-08-02 15:45:00,,,112.35,112.35
2020-08-02 16:00:00,,,113.13,113.13
2020-08-02 16:15:00,,,108.46,108.46
2020-08-02 16:30:00,,,98.41,98.41
2020-08-02 16:45:00,,,84.54,84.54
2020-08-02 17:00:00,,,86.11,86.11
2020-08-02 17:15:00,,,79.63,79.63
2020-08-02 17:30:00,,,74.57,74.57
2020-08-02 17:45:00,,,74.87,74.87
2020-08-02 18:00:00,,,72.49,72.49
2020-08-02 18:15:00,,,75.81,75.81
2020-08-02 18:30:00,,,78.88,78.88
2020-08-02 18:45:00,,,80.4,80.4
2020-08-02 19:00:00,,,81.08,81.08
2020-08-02 19:15:00,,,84.78,84.78
2020-08-02 19:30:00,,,84.53,84.53
