DateTime,RATE A,RATE B,RATE C,Total
2022-01-01 00:45:00,,,52.67,52.67
2022-01-01 01:00:00,,,53.07,53.07
2022-01-01 01:15:00,,,51.53,51.53
2022-01-01 01:30:00,,,52.68,52.68
2022-01-01 01:45:00,,,52.0,52.0
2022-01-01 02:00:00,,,51.03,51.03
2022-01-01 02:15:00,,,49.73,49.73
2022-01-01 02:30:00,,,50.32,50.32
2022-01-01 02:45:00,,,50.55,50.55
2022-01-01 03:00:00,,,49.95,49.95
2022-01-01 03:15:00,,,49.05,49.05
2022-01-01 03:30:00,,,49.96,49.96
2022-01-01 03:45:00,,,49.09,49.09
2022-01-01 04:00:00,,,50.85,50.85
2022-01-01 04:15:00,,,50.95,50.95
2022-01-01 04:30:00,,,48.43,48.43
2022-01-01 04:45:00,,,50.78,50.78
2022-01-01 05:00:00,,,52.02,52.02
2022-01-01 05:15:00,,,49.36,49.36
2022-01-01 05:30:00,,,49.48,49.48
2022-01-01 05:45:00,,,48.67,48.67
2022-01-01 06:00:00,,,48.45,48.45
2022-01-01 06:15:00,,,50.41,50.41
2022-01-01 06:30:00,,,48.05,48.05
2022-01-01 06:45:00,,,41.74,41.74
2022-01-01 07:00:00,,,41.69,41.69
2022-01-01 07:15:00,,,40.45,40.45
2022-01-01 07:30:00,,,40.17,40.17
2022-01-01 07:45:00,,,39.87,39.87
2022-01-01 08:00:00,,,37.43,37.43
2022-01-01 08:15:00,,,36.57,36.57
2022-01-01 08:30:00,,,33.31,33.31
2022-01-01 08:45:00,,,25.21,25.21
2022-01-01 09:00:00,,,20.26,20.26
2022-01-01 09:15:00,,,15.2,15.2
2022-01-01 09:30:00,,,12.72,12.72
2022-01-01 09:45:00,,,6.99,6.99
2022-01-01 10:00:00,,,3.04,3.04
2022-01-01 10:15:00,,,0.88,0.88
2022-01-01 10:30:00,,,0.67,0.67
2022-01-01 10:45:00,,,0.02,0.02
2022-01-01 11:00:00,,,0.0,0.0
2022-01-01 11:15:00,,,0.0,0.0
2022-01-01 11:30:00,,,11.62,11.62
2022-01-01 11:45:00,,,0.81,0.81
2022-01-01 12:00:00,,,0.0,0.0
2022-01-01 12:15:00,,,0.0,0.0
2022-01-01 12:30:00,,,0.0,0.0
2022-01-01 12:45:00,,,0.0,0.0
2022-01-01 13:00:00,,,0.0,0.0
2022-01-01 13:15:00,,,0.0,0.0
2022-01-01 13:30:00,,,0.0,0.0
2022-01-01 13:45:00,,,0.03,0.03
2022-01-01 14:00:00,,,0.2,0.2
2022-01-01 14:15:00,,,8.74,8.74
2022-01-01 14:30:00,,,21.24,21.24
2022-01-01 14:45:00,,,1.44,1.44
2022-01-01 15:00:00,,,3.63,3.63
2022-01-01 15:15:00,,,7.41,7.41
2022-01-01 15:30:00,,,11.33,11.33
2022-01-01 15:45:00,,,14.57,14.57
2022-01-01 16:00:00,,,18.71,18.71
2022-01-01 16:15:00,,,24.78,24.78
2022-01-01 16:30:00,,,34.26,34.26
2022-01-01 16:45:00,,,31.33,31.33
2022-01-01 17:00:00,,,41.37,41.37
2022-01-01 17:15:00,,,49.92,49.92
2022-01-01 17:30:00,,,45.92,45.92
2022-01-01 17:45:00,,,47.34,47.34
2022-01-01 18:00:00,,,51.25,51.25
2022-01-01 18:15:00,,,56.14,56.14
2022-01-01 18:30:00,,,59.23,59.23
2022-01-01 18:45:00,,,61.58,61.58
2022-01-01 19:00:00,,,62.21,62.21
2022-01-01 19:15:00,,,61.0,61.0
2022-01-01 19:30:00,,,61.63,61.63
2022-01-01 19:45:00,,,62.24,62.24
2022-01-01 20:00:00,,,59.67,59.67
2022-01-01 20:15:00,,,59.18,59.18
2022-01-01 20:30:00,,,60.79,60.79
2022-01-01 20:45:00,,,57.88,57.88
2022-01-01 21:00:00,,,59.27,59.27
2022-01-01 21:15:00,,,58.73,58.73
2022-01-01 21:30:00,,,55.51,55.51
2022-01-01 21:45:00,,,56.67,56.67
2022-01-01 22:00:00,,,57.94,57.94
2022-01-01 22:15:00,,,55.49,55.49
2022-01-01 22:30:00,,,54.5,54.5
2022-01-01 22:45:00,,,53.96,53.96
2022-01-01 23:00:00,,,52.05,52.05
2022-01-01 23:15:00,,,51.72,51.72
2022-01-01 23:30:00,,,52.56,52.56
2022-01-01 23:45:00,,,53.57,53.57
2022-01-02 00:15:00,,,50.93,50.93
2022-01-02 00:30:00,,,51.71,51.71
2022-01-02 00:45:00,,,50.73,50.73
2022-01-02 01:00:00,,,51.84,51.84
2022-01-02 01:15:00,,,52.03,52.03
2022-01-02 01:30:00,,,50.21,50.21
2022-01-02 01:45:00,,,50.89,50.89
2022-01-02 02:00:00,,,49.57,49.57
2022-01-02 02:15:00,,,48.93,48.93
2022-01-02 02:30:00,,,48.9,48.9
2022-01-02 02:45:00,,,48.67,48.67
2022-01-02 03:00:00,,,48.92,48.92
2022-01-02 03:15:00,,,48.29,48.29
2022-01-02 03:30:00,,,48.17,48.17
2022-01-02 03:45:00,,,47.63,47.63
2022-01-02 04:00:00,,,47.06,47.06
2022-01-02 04:15:00,,,47.36,47.36
2022-01-02 04:30:00,,,47.79,47.79
2022-01-02 04:45:00,,,49.94,49.94
2022-01-02 05:00:00,,,47.95,47.95
2022-01-02 05:15:00,,,47.69,47.69
2022-01-02 05:30:00,,,49.77,49.77
2022-01-02 05:45:00,,,49.08,49.08
2022-01-02 06:00:00,,,46.95,46.95
2022-01-02 06:15:00,,,50.72,50.72
2022-01-02 06:30:00,,,49.66,49.66
2022-01-02 06:45:00,,,43.03,43.03
2022-01-02 07:00:00,,,42.35,42.35
2022-01-02 07:15:00,,,40.45,40.45
2022-01-02 07:30:00,,,38.56,38.56
2022-01-02 07:45:00,,,36.98,36.98
2022-01-02 08:00:00,,,35.01,35.01
2022-01-02 08:15:00,,,33.31,33.31
2022-01-02 08:30:00,,,33.6,33.6
2022-01-02 08:45:00,,,23.53,23.53
2022-01-02 09:00:00,,,16.57,16.57
2022-01-02 09:15:00,,,15.71,15.71
2022-01-02 09:30:00,,,8.18,8.18
2022-01-02 09:45:00,,,5.72,5.72
2022-01-02 10:00:00,,,2.66,2.66
2022-01-02 10:15:00,,,0.05,0.05
2022-01-02 10:30:00,,,0.09,0.09
2022-01-02 10:45:00,,,0.0,0.0
2022-01-02 11:00:00,,,0.0,0.0
2022-01-02 11:15:00,,,0.0,0.0
2022-01-02 11:30:00,,,0.0,0.0
2022-01-02 11:45:00,,,0.0,0.0
2022-01-02 12:00:00,,,0.0,0.0
2022-01-02 12:15:00,,,0.0,0.0
2022-01-02 12:30:00,,,0.0,0.0
2022-01-02 12:45:00,,,0.0,0.0
2022-01-02 13:00:00,,,0.0,0.0
2022-01-02 13:15:00,,,0.0,0.0
