DateTime,RATE A,RATE B,RATE C,Total
2022-10-01 00:45:00,,,69.76,69.76
2022-10-01 01:00:00,,,70.18,70.18
2022-10-01 01:15:00,,,69.62,69.62
2022-10-01 01:30:00,,,67.16,67.16
2022-10-01 01:45:00,,,67.71,67.71
2022-10-01 02:00:00,,,68.64,68.64
2022-10-01 02:15:00,,,65.49,65.49
2022-10-01 02:30:00,,,65.16,65.16
2022-10-01 02:45:00,,,65.26,65.26
2022-10-01 03:00:00,,,65.23,65.23
2022-10-01 03:15:00,,,64.85,64.85
2022-10-01 03:30:00,,,64.37,64.37
2022-10-01 03:45:00,,,64.67,64.67
2022-10-01 04:00:00,,,64.69,64.69
2022-10-01 04:15:00,,,65.02,65.02
2022-10-01 04:30:00,,,64.12,64.12
2022-10-01 04:45:00,,,65.16,65.16
2022-10-01 05:00:00,,,63.99,63.99
2022-10-01 05:15:00,,,64.04,64.04
2022-10-01 05:30:00,,,64.22,64.22
2022-10-01 05:45:00,,,64.78,64.78
2022-10-01 06:00:00,,,61.17,61.17
2022-10-01 06:15:00,,,61.62,61.62
2022-10-01 06:30:00,,,58.73,58.73
2022-10-01 06:45:00,,,57.27,57.27
2022-10-01 07:00:00,,,57.0,57.0
2022-10-01 07:15:00,,,59.25,59.25
2022-10-01 07:30:00,,,54.51,54.51
2022-10-01 07:45:00,,,51.33,51.33
2022-10-01 08:00:00,,,46.3,46.3
2022-10-01 08:15:00,,,39.87,39.87
2022-10-01 08:30:00,,,36.84,36.84
2022-10-01 08:45:00,,,38.64,38.64
2022-10-01 09:00:00,,,36.71,36.71
2022-10-01 09:15:00,,,49.47,49.47
2022-10-01 09:30:00,,,53.45,53.45
2022-10-01 09:45:00,,,43.14,43.14
2022-10-01 10:00:00,,,32.98,32.98
2022-10-01 10:15:00,,,55.48,55.48
2022-10-01 10:30:00,,,44.46,44.46
2022-10-01 10:45:00,,,41.51,41.51
2022-10-01 11:00:00,,,21.26,21.26
2022-10-01 11:15:00,,,63.19,63.19
2022-10-01 11:30:00,,,40.49,40.49
2022-10-01 11:45:00,,,37.31,37.31
2022-10-01 12:00:00,,,35.48,35.48
2022-10-01 12:15:00,,,55.86,55.86
2022-10-01 12:30:00,,,54.76,54.76
2022-10-01 12:45:00,,,30.71,30.71
2022-10-01 13:00:00,,,34.37,34.37
2022-10-01 13:15:00,,,18.41,18.41
2022-10-01 13:30:00,,,39.46,39.46
2022-10-01 13:45:00,,,52.28,52.28
2022-10-01 14:00:00,,,50.24,50.24
2022-10-01 14:15:00,,,34.18,34.18
2022-10-01 14:30:00,,,46.42,46.42
2022-10-01 14:45:00,,,40.92,40.92
2022-10-01 15:00:00,,,58.59,58.59
2022-10-01 15:15:00,,,48.47,48.47
2022-10-01 15:30:00,,,90.71,90.71
2022-10-01 15:45:00,,,75.78,75.78
2022-10-01 16:00:00,,,61.51,61.51
2022-10-01 16:15:00,,,64.42,64.42
2022-10-01 16:30:00,,,75.59,75.59
2022-10-01 16:45:00,,,85.01,85.01
2022-10-01 17:00:00,,,83.92,83.92
2022-10-01 17:15:00,,,86.08,86.08
2022-10-01 17:30:00,,,84.45,84.45
2022-10-01 17:45:00,,,85.22,85.22
2022-10-01 18:00:00,,,90.19,90.19
2022-10-01 18:15:00,,,92.14,92.14
2022-10-01 18:30:00,,,94.05,94.05
2022-10-01 18:45:00,,,96.0,96.0
2022-10-01 19:00:00,,,95.41,95.41
2022-10-01 19:15:00,,,94.79,94.79
2022-10-01 19:30:00,,,93.81,93.81
2022-10-01 19:45:00,,,93.8,93.8
2022-10-01 20:00:00,,,90.3,90.3
2022-10-01 20:15:00,,,87.64,87.64
2022-10-01 20:30:00,,,87.21,87.21
2022-10-01 20:45:00,,,83.52,83.52
2022-10-01 21:00:00,,,84.11,84.11
2022-10-01 21:15:00,,,81.18,81.18
2022-10-01 21:30:00,,,77.43,77.43
2022-10-01 21:45:00,,,78.07,78.07
2022-10-01 22:00:00,,,76.6,76.6
2022-10-01 22:15:00,,,73.63,73.63
2022-10-01 22:30:00,,,74.94,74.94
2022-10-01 22:45:00,,,72.76,72.76
2022-10-01 23:00:00,,,74.27,74.27
2022-10-01 23:15:00,,,73.77,73.77
2022-10-01 23:30:00,,,71.6,71.6
2022-10-01 23:45:00,,,70.4,70.4
2022-10-02 00:15:00,,,69.4,69.4
2022-10-02 00:30:00,,,69.26,69.26
2022-10-02 00:45:00,,,69.91,69.91
2022-10-02 01:00:00,,,68.17,68.17
2022-10-02 01:15:00,,,67.09,67.09
2022-10-02 01:30:00,,,68.38,68.38
2022-10-02 01:45:00,,,65.87,65.87
2022-10-02 02:00:00,,,65.94,65.94
2022-10-02 02:15:00,,,65.3,65.3
2022-10-02 02:30:00,,,66.19,66.19
2022-10-02 02:45:00,,,64.93,64.93
2022-10-02 03:00:00,,,64.96,64.96
2022-10-02 03:15:00,,,64.45,64.45
2022-10-02 03:30:00,,,64.65,64.65
2022-10-02 03:45:00,,,65.35,65.35
2022-10-02 04:00:00,,,64.25,64.25
2022-10-02 04:15:00,,,65.58,65.58
2022-10-02 04:30:00,,,66.07,66.07
2022-10-02 04:45:00,,,64.31,64.31
2022-10-02 05:00:00,,,65.67,65.67
2022-10-02 05:15:00,,,64.68,64.68
2022-10-02 05:30:00,,,64.92,64.92
2022-10-02 05:45:00,,,66.36,66.36
2022-10-02 06:00:00,,,63.99,63.99
2022-10-02 06:15:00,,,61.23,61.23
2022-10-02 06:30:00,,,60.0,60.0
2022-10-02 06:45:00,,,60.08,60.08
2022-10-02 07:00:00,,,57.51,57.51
2022-10-02 07:15:00,,,59.99,59.99
2022-10-02 07:30:00,,,57.53,57.53
2022-10-02 07:45:00,,,57.7,57.7
2022-10-02 08:00:00,,,57.93,57.93
2022-10-02 08:15:00,,,60.67,60.67
2022-10-02 08:30:00,,,60.77,60.77
2022-10-02 08:45:00,,,60.36,60.36
2022-10-02 09:00:00,,,61.71,61.71
2022-10-02 09:15:00,,,60.51,60.51
2022-10-02 09:30:00,,,58.67,58.67
2022-10-02 09:45:00,,,60.36,60.36
2022-10-02 10:00:00,,,57.53,57.53
2022-10-02 10:15:00,,,54.23,54.23
2022-10-02 10:30:00,,,56.36,56.36
2022-10-02 10:45:00,,,53.7,53.7
2022-10-02 11:00:00,,,47.15,47.15
2022-10-02 11:15:00,,,46.1,46.1
2022-10-02 11:30:00,,,47.7,47.7
2022-10-02 11:45:00,,,42.57,42.57
2022-10-02 12:00:00,,,42.73,42.73
2022-10-02 12:15:00,,,39.18,39.18
2022-10-02 12:30:00,,,37.47,37.47
2022-10-02 12:45:00,,,40.44,40.44
2022-10-02 13:00:00,,,47.28,47.28
2022-10-02 13:15:00,,,36.54,36.54
2022-10-02 13:30:00,,,26.99,26.99
2022-10-02 13:45:00,,,22.7,22.7
2022-10-02 14:00:00,,,16.2,16.2
2022-10-02 14:15:00,,,42.41,42.41
2022-10-02 14:30:00,,,36.85,36.85
2022-10-02 14:45:00,,,50.55,50.55
2022-10-02 15:00:00,,,56.0,56.0
2022-10-02 15:15:00,,,59.57,59.57
2022-10-02 15:30:00,,,62.13,62.13
2022-10-02 15:45:00,,,63.51,63.51
2022-10-02 16:00:00,,,57.6,57.6
2022-10-02 16:15:00,,,53.87,53.87
2022-10-02 16:30:00,,,60.65,60.65
2022-10-02 16:45:00,,,59.64,59.64
2022-10-02 17:00:00,,,63.83,63.83
2022-10-02 17:15:00,,,67.05,67.05
2022-10-02 17:30:00,,,70.21,70.21
2022-10-02 17:45:00,,,72.2,72.2
2022-10-02 18:00:00,,,80.27,80.27
2022-10-02 18:15:00,,,85.96,85.96
2022-10-02 18:30:00,,,89.68,89.68
2022-10-02 18:45:00,,,89.06,89.06
2022-10-02 19:00:00,,,87.87,87.87
2022-10-02 19:15:00,,,87.37,87.37
2022-10-02 19:30:00,,,89.05,89.05
2022-10-02 19:45:00,,,86.63,86.63
2022-10-02 20:00:00,,,83.66,83.66
2022-10-02 20:15:00,,,81.08,81.08
2022-10-02 20:30:00,,,81.13,81.13
2022-10-02 20:45:00,,,80.6,80.6
2022-10-02 21:00:00,,,79.3,79.3
2022-10-02 21:15:00,,,78.35,78.35
2022-10-02 21:30:00,,,78.6,78.6
2022-10-02 21:45:00,,,80.02,80.02
2022-10-02 22:00:00,,,78.86,78.86
2022-10-02 22:15:00,,,79.83,79.83
2022-10-02 22:30:00,,,76.64,76.64
2022-10-02 22:45:00,,,76.76,76.76
2022-10-02 23:00:00,,,78.18,78.18
2022-10-02 23:15:00,,,79.59,79.59
2022-10-02 23:30:00,,,77.75,77.75
2022-10-02 23:45:00,,,77.34,77.34
2022-10-03 00:15:00,,71.4,,71.4
2022-10-03 00:30:00,,71.96,,71.96
2022-10-03 00:45:00,,70.74,,70.74
2022-10-03 01:00:00,,70.51,,70.51
2022-10-03 01:15:00,,71.07,,71.07
2022-10-03 01:30:00,,70.63,,70.63
2022-10-03 01:45:00,,68.25,,68.25
2022-10-03 02:00:00,,69.12,,69.12
2022-10-03 02:15:00,,67.78,,67.78
2022-10-03 02:30:00,,66.32,,66.32
2022-10-03 02:45:00,,68.1,,68.1
2022-10-03 03:00:00,,66.93,,66.93
2022-10-03 03:15:00,,66.44,,66.44
2022-10-03 03:30:00,,67.63,,67.63
2022-10-03 03:45:00,,66.23,,66.23
2022-10-03 04:00:00,,64.77,,64.77
2022-10-03 04:15:00,,66.81,,66.81
2022-10-03 04:30:00,,66.11,,66.11
2022-10-03 04:45:00,,66.76,,66.76
2022-10-03 05:00:00,,67.26,,67.26
2022-10-03 05:15:00,,64.86,,64.86
2022-10-03 05:30:00,,66.98,,66.98
2022-10-03 05:45:00,,67.67,,67.67
2022-10-03 06:00:00,,66.53,,66.53
2022-10-03 06:15:00,,62.66,,62.66
2022-10-03 06:30:00,,63.01,,63.01
2022-10-03 06:45:00,,59.88,,59.88
2022-10-03 07:00:00,,59.68,,59.68
2022-10-03 07:15:00,,64.49,,64.49
2022-10-03 07:30:00,,72.12,,72.12
