DateTime,RATE A,RATE B,RATE C,Total
2021-12-01 00:45:00,,58.03,,58.03
2021-12-01 01:00:00,,58.23,,58.23
2021-12-01 01:15:00,,56.75,,56.75
2021-12-01 01:30:00,,57.96,,57.96
2021-12-01 01:45:00,,58.11,,58.11
2021-12-01 02:00:00,,55.47,,55.47
2021-12-01 02:15:00,,57.14,,57.14
2021-12-01 02:30:00,,56.02,,56.02
2021-12-01 02:45:00,,55.05,,55.05
2021-12-01 03:00:00,,56.32,,56.32
2021-12-01 03:15:00,,55.13,,55.13
2021-12-01 03:30:00,,55.1,,55.1
2021-12-01 03:45:00,,53.59,,53.59
2021-12-01 04:00:00,,54.08,,54.08
2021-12-01 04:15:00,,53.95,,53.95
2021-12-01 04:30:00,,53.75,,53.75
2021-12-01 04:45:00,,52.79,,52.79
2021-12-01 05:00:00,,53.04,,53.04
2021-12-01 05:15:00,,53.87,,53.87
2021-12-01 05:30:00,,52.99,,52.99
2021-12-01 05:45:00,,54.1,,54.1
2021-12-01 06:00:00,,53.72,,53.72
2021-12-01 06:15:00,,51.87,,51.87
2021-12-01 06:30:00,,51.42,,51.42
2021-12-01 06:45:00,,52.39,,52.39
2021-12-01 07:00:00,,55.64,,55.64
2021-12-01 07:15:00,,61.34,,61.34
2021-12-01 07:30:00,,67.36,,67.36
2021-12-01 07:45:00,,70.92,,70.92
2021-12-01 08:00:00,,74.8,,74.8
2021-12-01 08:15:00,,79.26,,79.26
2021-12-01 08:30:00,,84.11,,84.11
2021-12-01 08:45:00,,88.53,,88.53
2021-12-01 09:00:00,,111.84,,111.84
2021-12-01 09:15:00,136.37,,,136.37
2021-12-01 09:30:00,129.68,,,129.68
2021-12-01 09:45:00,124.28,,,124.28
2021-12-01 10:00:00,124.8,,,124.8
2021-12-01 10:15:00,127.77,,,127.77
2021-12-01 10:30:00,127.78,,,127.78
2021-12-01 10:45:00,127.64,,,127.64
2021-12-01 11:00:00,124.98,,,124.98
2021-12-01 11:15:00,128.72,,,128.72
2021-12-01 11:30:00,132.74,,,132.74
2021-12-01 11:45:00,133.36,,,133.36
2021-12-01 12:00:00,138.55,,,138.55
2021-12-01 12:15:00,145.24,,,145.24
2021-12-01 12:30:00,146.16,,,146.16
2021-12-01 12:45:00,163.68,,,163.68
2021-12-01 13:00:00,169.77,,,169.77
2021-12-01 13:15:00,173.02,,,173.02
2021-12-01 13:30:00,187.74,,,187.74
2021-12-01 13:45:00,194.9,,,194.9
2021-12-01 14:00:00,193.35,,,193.35
2021-12-01 14:15:00,190.14,,,190.14
2021-12-01 14:30:00,195.03,,,195.03
2021-12-01 14:45:00,200.41,,,200.41
2021-12-01 15:00:00,198.01,,,198.01
2021-12-01 15:15:00,195.55,,,195.55
2021-12-01 15:30:00,198.15,,,198.15
2021-12-01 15:45:00,191.2,,,191.2
2021-12-01 16:00:00,183.43,,,183.43
2021-12-01 16:15:00,174.34,,,174.34
2021-12-01 16:30:00,164.61,,,164.61
2021-12-01 16:45:00,148.43,,,148.43
2021-12-01 17:00:00,123.07,,,123.07
2021-12-01 17:15:00,101.2,,,101.2
2021-12-01 17:30:00,89.42,,,89.42
2021-12-01 17:45:00,86.12,,,86.12
2021-12-01 18:00:00,83.44,,,83.44
2021-12-01 18:15:00,85.32,,,85.32
2021-12-01 18:30:00,82.96,,,82.96
2021-12-01 18:45:00,83.05,,,83.05
2021-12-01 19:00:00,80.44,,,80.44
2021-12-01 19:15:00,79.12,,,79.12
2021-12-01 19:30:00,78.41,,,78.41
2021-12-01 19:45:00,78.03,,,78.03
2021-12-01 20:00:00,75.66,,,75.66
2021-12-01 20:15:00,72.21,,,72.21
2021-12-01 20:30:00,72.26,,,72.26
2021-12-01 20:45:00,72.84,,,72.84
2021-12-01 21:00:00,70.63,,,70.63
2021-12-01 21:15:00,69.68,,,69.68
2021-12-01 21:30:00,70.49,,,70.49
2021-12-01 21:45:00,68.08,,,68.08
2021-12-01 22:00:00,67.14,,,67.14
2021-12-01 22:15:00,,67.48,,67.48
2021-12-01 22:30:00,,65.45,,65.45
