DateTime,RATE A,RATE B,RATE C,Total
2021-07-01 00:45:00,,71.11,,71.11
2021-07-01 01:00:00,,70.39,,70.39
2021-07-01 01:15:00,,70.32,,70.32
2021-07-01 01:30:00,,70.37,,70.37
2021-07-01 01:45:00,,68.66,,68.66
2021-07-01 02:00:00,,68.69,,68.69
2021-07-01 02:15:00,,68.71,,68.71
2021-07-01 02:30:00,,69.17,,69.17
2021-07-01 02:45:00,,68.53,,68.53
2021-07-01 03:00:00,,66.61,,66.61
2021-07-01 03:15:00,,67.88,,67.88
2021-07-01 03:30:00,,67.34,,67.34
2021-07-01 03:45:00,,66.61,,66.61
2021-07-01 04:00:00,,66.31,,66.31
2021-07-01 04:15:00,,65.69,,65.69
2021-07-01 04:30:00,,64.68,,64.68
2021-07-01 04:45:00,,64.78,,64.78
2021-07-01 05:00:00,,63.54,,63.54
2021-07-01 05:15:00,,62.75,,62.75
2021-07-01 05:30:00,,63.09,,63.09
2021-07-01 05:45:00,,59.79,,59.79
2021-07-01 06:00:00,,58.3,,58.3
2021-07-01 06:15:00,,56.38,,56.38
2021-07-01 06:30:00,,54.62,,54.62
2021-07-01 06:45:00,,54.58,,54.58
2021-07-01 07:00:00,,54.89,,54.89
2021-07-01 07:15:00,,65.1,,65.1
2021-07-01 07:30:00,,77.58,,77.58
2021-07-01 07:45:00,,82.77,,82.77
2021-07-01 08:00:00,,92.21,,92.21
2021-07-01 08:15:00,,110.27,,110.27
2021-07-01 08:30:00,,122.54,,122.54
2021-07-01 08:45:00,,135.98,,135.98
2021-07-01 09:00:00,,139.84,,139.84
2021-07-01 09:15:00,145.37,,,145.37
2021-07-01 09:30:00,168.0,,,168.0
2021-07-01 09:45:00,173.29,,,173.29
2021-07-01 10:00:00,171.26,,,171.26
2021-07-01 10:15:00,176.21,,,176.21
2021-07-01 10:30:00,187.34,,,187.34
2021-07-01 10:45:00,186.76,,,186.76
2021-07-01 11:00:00,196.03,,,196.03
2021-07-01 11:15:00,203.89,,,203.89
2021-07-01 11:30:00,197.92,,,197.92
2021-07-01 11:45:00,210.64,,,210.64
2021-07-01 12:00:00,216.32,,,216.32
2021-07-01 12:15:00,227.71,,,227.71
2021-07-01 12:30:00,249.15,,,249.15
2021-07-01 12:45:00,211.69,,,211.69
2021-07-01 13:00:00,229.51,,,229.51
2021-07-01 13:15:00,215.85,,,215.85
2021-07-01 13:30:00,245.93,,,245.93
2021-07-01 13:45:00,242.51,,,242.51
2021-07-01 14:00:00,255.07,,,255.07
2021-07-01 14:15:00,273.24,,,273.24
2021-07-01 14:30:00,267.25,,,267.25
2021-07-01 14:45:00,260.85,,,260.85
2021-07-01 15:00:00,261.96,,,261.96
2021-07-01 15:15:00,262.78,,,262.78
2021-07-01 15:30:00,258.93,,,258.93
2021-07-01 15:45:00,244.43,,,244.43
2021-07-01 16:00:00,231.73,,,231.73
2021-07-01 16:15:00,208.75,,,208.75
2021-07-01 16:30:00,186.56,,,186.56
2021-07-01 16:45:00,146.42,,,146.42
2021-07-01 17:00:00,116.9,,,116.9
2021-07-01 17:15:00,99.63,,,99.63
2021-07-01 17:30:00,90.61,,,90.61
2021-07-01 17:45:00,81.3,,,81.3
2021-07-01 18:00:00,78.35,,,78.35
2021-07-01 18:15:00,75.66,,,75.66
2021-07-01 18:30:00,73.22,,,73.22
2021-07-01 18:45:00,73.24,,,73.24
2021-07-01 19:00:00,76.97,,,76.97
2021-07-01 19:15:00,76.6,,,76.6
2021-07-01 19:30:00,75.86,,,75.86
2021-07-01 19:45:00,78.89,,,78.89
2021-07-01 20:00:00,78.54,,,78.54
2021-07-01 20:15:00,80.69,,,80.69
2021-07-01 20:30:00,81.88,,,81.88
2021-07-01 20:45:00,81.8,,,81.8
2021-07-01 21:00:00,81.49,,,81.49
2021-07-01 21:15:00,81.59,,,81.59
2021-07-01 21:30:00,82.31,,,82.31
2021-07-01 21:45:00,82.29,,,82.29
2021-07-01 22:00:00,80.97,,,80.97
2021-07-01 22:15:00,,81.3,,81.3
2021-07-01 22:30:00,,77.01,,77.01
2021-07-01 22:45:00,,74.86,,74.86
2021-07-01 23:00:00,,74.81,,74.81
2021-07-01 23:15:00,,73.43,,73.43
2021-07-01 23:30:00,,72.44,,72.44
2021-07-01 23:45:00,,71.25,,71.25
2021-07-02 00:15:00,,70.18,,70.18
2021-07-02 00:30:00,,69.07,,69.07
2021-07-02 00:45:00,,68.75,,68.75
2021-07-02 01:00:00,,67.38,,67.38
2021-07-02 01:15:00,,68.04,,68.04
2021-07-02 01:30:00,,68.58,,68.58
2021-07-02 01:45:00,,67.88,,67.88
2021-07-02 02:00:00,,66.26,,66.26
2021-07-02 02:15:00,,66.63,,66.63
2021-07-02 02:30:00,,67.8,,67.8
2021-07-02 02:45:00,,65.42,,65.42
2021-07-02 03:00:00,,63.85,,63.85
2021-07-02 03:15:00,,63.36,,63.36
2021-07-02 03:30:00,,62.86,,62.86
2021-07-02 03:45:00,,63.42,,63.42
2021-07-02 04:00:00,,62.74,,62.74
2021-07-02 04:15:00,,62.5,,62.5
2021-07-02 04:30:00,,61.5,,61.5
2021-07-02 04:45:00,,62.09,,62.09
2021-07-02 05:00:00,,62.34,,62.34
2021-07-02 05:15:00,,62.57,,62.57
2021-07-02 05:30:00,,63.33,,63.33
2021-07-02 05:45:00,,55.1,,55.1
2021-07-02 06:00:00,,54.35,,54.35
2021-07-02 06:15:00,,53.75,,53.75
2021-07-02 06:30:00,,52.32,,52.32
2021-07-02 06:45:00,,50.76,,50.76
2021-07-02 07:00:00,,51.82,,51.82
2021-07-02 07:15:00,,64.93,,64.93
2021-07-02 07:30:00,,64.56,,64.56
2021-07-02 07:45:00,,72.09,,72.09
2021-07-02 08:00:00,,77.32,,77.32
2021-07-02 08:15:00,,69.58,,69.58
2021-07-02 08:30:00,,100.39,,100.39
2021-07-02 08:45:00,,132.19,,132.19
2021-07-02 09:00:00,,144.94,,144.94
2021-07-02 09:15:00,158.73,,,158.73
2021-07-02 09:30:00,160.58,,,160.58
2021-07-02 09:45:00,162.57,,,162.57
2021-07-02 10:00:00,169.09,,,169.09
2021-07-02 10:15:00,194.22,,,194.22
2021-07-02 10:30:00,208.29,,,208.29
2021-07-02 10:45:00,203.26,,,203.26
2021-07-02 11:00:00,197.82,,,197.82
2021-07-02 11:15:00,184.16,,,184.16
2021-07-02 11:30:00,204.92,,,204.92
2021-07-02 11:45:00,222.1,,,222.1
2021-07-02 12:00:00,227.3,,,227.3
2021-07-02 12:15:00,223.57,,,223.57
2021-07-02 12:30:00,205.57,,,205.57
2021-07-02 12:45:00,195.75,,,195.75
2021-07-02 13:00:00,215.86,,,215.86
2021-07-02 13:15:00,215.09,,,215.09
2021-07-02 13:30:00,209.16,,,209.16
2021-07-02 13:45:00,218.53,,,218.53
2021-07-02 14:00:00,215.77,,,215.77
2021-07-02 14:15:00,225.44,,,225.44
2021-07-02 14:30:00,230.81,,,230.81
2021-07-02 14:45:00,239.65,,,239.65
2021-07-02 15:00:00,254.2,,,254.2
2021-07-02 15:15:00,235.33,,,235.33
2021-07-02 15:30:00,250.33,,,250.33
2021-07-02 15:45:00,259.65,,,259.65
2021-07-02 16:00:00,229.65,,,229.65
2021-07-02 16:15:00,189.96,,,189.96
2021-07-02 16:30:00,176.2,,,176.2
2021-07-02 16:45:00,149.54,,,149.54
2021-07-02 17:00:00,127.08,,,127.08
2021-07-02 17:15:00,116.05,,,116.05
2021-07-02 17:30:00,106.29,,,106.29
2021-07-02 17:45:00,88.99,,,88.99
2021-07-02 18:00:00,84.05,,,84.05
2021-07-02 18:15:00,76.64,,,76.64
2021-07-02 18:30:00,75.06,,,75.06
2021-07-02 18:45:00,77.43,,,77.43
2021-07-02 19:00:00,80.15,,,80.15
2021-07-02 19:15:00,80.58,,,80.58
2021-07-02 19:30:00,79.39,,,79.39
2021-07-02 19:45:00,79.72,,,79.72
2021-07-02 20:00:00,79.59,,,79.59
2021-07-02 20:15:00,80.25,,,80.25
2021-07-02 20:30:00,78.63,,,78.63
2021-07-02 20:45:00,78.54,,,78.54
2021-07-02 21:00:00,78.59,,,78.59
2021-07-02 21:15:00,79.33,,,79.33
2021-07-02 21:30:00,79.92,,,79.92
2021-07-02 21:45:00,79.6,,,79.6
2021-07-02 22:00:00,77.84,,,77.84
2021-07-02 22:15:00,,77.09,,77.09
2021-07-02 22:30:00,,75.62,,75.62
2021-07-02 22:45:00,,76.17,,76.17
2021-07-02 23:00:00,,74.95,,74.95
2021-07-02 23:15:00,,73.73,,73.73
2021-07-02 23:30:00,,73.32,,73.32
2021-07-02 23:45:00,,70.95,,70.95
2021-07-03 00:15:00,,,71.16,71.16
2021-07-03 00:30:00,,,72.2,72.2
2021-07-03 00:45:00,,,71.88,71.88
2021-07-03 01:00:00,,,70.82,70.82
2021-07-03 01:15:00,,,70.67,70.67
2021-07-03 01:30:00,,,69.31,69.31
2021-07-03 01:45:00,,,67.88,67.88
2021-07-03 02:00:00,,,67.25,67.25
2021-07-03 02:15:00,,,67.91,67.91
2021-07-03 02:30:00,,,66.78,66.78
2021-07-03 02:45:00,,,65.38,65.38
2021-07-03 03:00:00,,,65.36,65.36
2021-07-03 03:15:00,,,64.72,64.72
2021-07-03 03:30:00,,,65.15,65.15
2021-07-03 03:45:00,,,65.33,65.33
2021-07-03 04:00:00,,,65.08,65.08
2021-07-03 04:15:00,,,63.58,63.58
2021-07-03 04:30:00,,,63.68,63.68
2021-07-03 04:45:00,,,63.23,63.23
2021-07-03 05:00:00,,,62.28,62.28
2021-07-03 05:15:00,,,61.39,61.39
2021-07-03 05:30:00,,,61.23,61.23
2021-07-03 05:45:00,,,59.39,59.39
2021-07-03 06:00:00,,,57.0,57.0
2021-07-03 06:15:00,,,52.85,52.85
2021-07-03 06:30:00,,,50.14,50.14
2021-07-03 06:45:00,,,47.92,47.92
2021-07-03 07:00:00,,,42.79,42.79
2021-07-03 07:15:00,,,39.23,39.23
2021-07-03 07:30:00,,,32.54,32.54
2021-07-03 07:45:00,,,38.43,38.43
2021-07-03 08:00:00,,,36.04,36.04
2021-07-03 08:15:00,,,32.68,32.68
2021-07-03 08:30:00,,,28.69,28.69
2021-07-03 08:45:00,,,27.43,27.43
2021-07-03 09:00:00,,,21.29,21.29
2021-07-03 09:15:00,,,36.63,36.63
2021-07-03 09:30:00,,,17.63,17.63
2021-07-03 09:45:00,,,29.15,29.15
2021-07-03 10:00:00,,,8.66,8.66
2021-07-03 10:15:00,,,19.31,19.31
2021-07-03 10:30:00,,,14.03,14.03
2021-07-03 10:45:00,,,19.78,19.78
2021-07-03 11:00:00,,,21.03,21.03
2021-07-03 11:15:00,,,20.34,20.34
2021-07-03 11:30:00,,,13.92,13.92
2021-07-03 11:45:00,,,13.48,13.48
2021-07-03 12:00:00,,,18.48,18.48
2021-07-03 12:15:00,,,8.3,8.3
