DateTime,RATE A,RATE B,RATE C,Total
2021-02-01 00:45:00,,59.17,,59.17
2021-02-01 01:00:00,,57.84,,57.84
2021-02-01 01:15:00,,56.2,,56.2
2021-02-01 01:30:00,,59.23,,59.23
2021-02-01 01:45:00,,57.18,,57.18
2021-02-01 02:00:00,,55.32,,55.32
2021-02-01 02:15:00,,57.14,,57.14
2021-02-01 02:30:00,,55.16,,55.16
2021-02-01 02:45:00,,55.01,,55.01
2021-02-01 03:00:00,,54.29,,54.29
2021-02-01 03:15:00,,54.11,,54.11
2021-02-01 03:30:00,,53.94,,53.94
2021-02-01 03:45:00,,53.7,,53.7
2021-02-01 04:00:00,,55.1,,55.1
2021-02-01 04:15:00,,55.18,,55.18
2021-02-01 04:30:00,,52.68,,52.68
2021-02-01 04:45:00,,54.24,,54.24
2021-02-01 05:00:00,,56.71,,56.71
2021-02-01 05:15:00,,53.74,,53.74
2021-02-01 05:30:00,,56.14,,56.14
2021-02-01 05:45:00,,57.34,,57.34
2021-02-01 06:00:00,,54.62,,54.62
2021-02-01 06:15:00,,57.77,,57.77
2021-02-01 06:30:00,,56.76,,56.76
2021-02-01 06:45:00,,53.81,,53.81
2021-02-01 07:00:00,,58.11,,58.11
2021-02-01 07:15:00,,62.24,,62.24
2021-02-01 07:30:00,,64.57,,64.57
2021-02-01 07:45:00,,68.58,,68.58
2021-02-01 08:00:00,,76.39,,76.39
2021-02-01 08:15:00,,84.4,,84.4
2021-02-01 08:30:00,,89.12,,89.12
2021-02-01 08:45:00,,94.4,,94.4
2021-02-01 09:00:00,,98.06,,98.06
2021-02-01 09:15:00,104.63,,,104.63
2021-02-01 09:30:00,103.29,,,103.29
2021-02-01 09:45:00,109.55,,,109.55
2021-02-01 10:00:00,123.21,,,123.21
2021-02-01 10:15:00,131.79,,,131.79
2021-02-01 10:30:00,133.16,,,133.16
2021-02-01 10:45:00,145.25,,,145.25
2021-02-01 11:00:00,138.66,,,138.66
2021-02-01 11:15:00,133.94,,,133.94
2021-02-01 11:30:00,139.88,,,139.88
2021-02-01 11:45:00,136.11,,,136.11
2021-02-01 12:00:00,134.67,,,134.67
2021-02-01 12:15:00,134.97,,,134.97
2021-02-01 12:30:00,143.22,,,143.22
2021-02-01 12:45:00,151.09,,,151.09
2021-02-01 13:00:00,161.01,,,161.01
2021-02-01 13:15:00,170.7,,,170.7
2021-02-01 13:30:00,182.16,,,182.16
2021-02-01 13:45:00,189.65,,,189.65
2021-02-01 14:00:00,201.71,,,201.71
2021-02-01 14:15:00,211.24,,,211.24
2021-02-01 14:30:00,218.82,,,218.82
2021-02-01 14:45:00,220.61,,,220.61
2021-02-01 15:00:00,225.56,,,225.56
2021-02-01 15:15:00,227.89,,,227.89
